route_id,direction_id,service_id,trip_id,trip_headsign,wheelchair_accessible,block_id,shape_id
702,1,SAB,702_1_S_18,Bolhão,1,,702_1_1_shp
702,0,SAB,702_0_S_19,Travagem,1,,702_0_1_shp
702,1,SAB,702_1_S_20,Bolhão,1,,702_1_1_shp
702,0,SAB,702_0_S_21,Travagem,1,,702_0_1_shp
702,1,SAB,702_1_S_22,Bolhão,1,,702_1_1_shp
702,0,SAB,702_0_S_23,Travagem,1,,702_0_1_shp
702,1,SAB,702_1_S_24,Bolhão,1,,702_1_1_shp
702,0,SAB,702_0_S_25,Travagem,1,,702_0_1_shp
702,1,SAB,702_1_S_26,Bolhão,1,,702_1_1_shp
702,0,SAB,702_0_S_27,Travagem,1,,702_0_1_shp
702,1,SAB,702_1_S_28,Bolhão,1,,702_1_1_shp
702,0,SAB,702_0_S_29,Travagem,1,,702_0_1_shp
702,1,SAB,702_1_S_30,Bolhão,1,,702_1_1_shp
702,0,SAB,702_0_S_31,Travagem,1,,702_0_1_shp
702,1,SAB,702_1_S_32,Bolhão,1,,702_1_1_shp
702,0,SAB,702_0_S_33,Travagem,1,,702_0_1_shp
702,1,SAB,702_1_S_34,Bolhão,1,,702_1_1_shp
702,0,SAB,702_0_S_35,Travagem,1,,702_0_1_shp
702,0,SAB,702_0_S_36,Travagem,1,,702_0_1_shp
702,1,SAB,702_1_S_37,Bolhão,1,,702_1_1_shp
702,0,SAB,702_0_S_38,Travagem,1,,702_0_1_shp
702,1,SAB,702_1_S_39,Bolhão,1,,702_1_1_shp
702,0,SAB,702_0_S_40,Travagem,1,,702_0_1_shp
702,1,SAB,702_1_S_41,Bolhão,1,,702_1_1_shp
702,0,SAB,702_0_S_42,Travagem,1,,702_0_1_shp
702,1,SAB,702_1_S_43,Bolhão,1,,702_1_1_shp
702,0,SAB,702_0_S_44,Travagem,1,,702_0_1_shp
702,1,SAB,702_1_S_45,Bolhão,1,,702_1_1_shp
702,0,SAB,702_0_S_46,Travagem,1,,702_0_1_shp
702,1,SAB,702_1_S_47,Bolhão,1,,702_1_1_shp
702,0,SAB,702_0_S_48,Travagem,1,,702_0_1_shp
702,1,SAB,702_1_S_49,Bolhão,1,,702_1_1_shp
702,0,SAB,702_0_S_50,Travagem,1,,702_0_1_shp
702,1,SAB,702_1_S_51,Bolhão,1,,702_1_1_shp
702,0,SAB,702_0_S_52,Travagem,1,,702_0_1_shp
702,1,SAB,702_1_S_53,Bolhão,1,,702_1_1_shp
702,0,SAB,702_0_S_54,Travagem,1,,702_0_1_shp
702,1,SAB,702_1_S_55,Bolhão,1,,702_1_1_shp
702,0,SAB,702_0_S_56,Travagem,1,,702_0_1_shp
702,1,SAB,702_1_S_57,Bolhão,1,,702_1_1_shp
702,0,SAB,702_0_S_58,Travagem,1,,702_0_1_shp
702,1,SAB,702_1_S_59,Areosa (Mercado),1,,702_1_1_shp
702,0,SAB,702_0_S_60,Travagem,1,,702_0_1_shp
702,1,SAB,702_1_S_61,Bolhão,1,,702_1_1_shp
702,0,SAB,702_0_S_62,Travagem,1,,702_0_1_shp
702,1,SAB,702_1_S_63,Bolhão,1,,702_1_1_shp
702,0,SAB,702_0_S_64,Travagem,1,,702_0_1_shp
702,1,SAB,702_1_S_65,Bolhão,1,,702_1_1_shp
702,0,SAB,702_0_S_66,Travagem,1,,702_0_1_shp
702,1,SAB,702_1_S_67,Bolhão,1,,702_1_1_shp
702,0,SAB,702_0_S_68,Travagem,1,,702_0_1_shp
702,1,SAB,702_1_S_69,Bolhão,1,,702_1_1_shp
702,0,SAB,702_0_S_70,Travagem,1,,702_0_1_shp
702,1,SAB,702_1_S_71,Bolhão,1,,702_1_1_shp
702,0,SAB,702_0_S_72,Travagem,1,,702_0_1_shp
702,1,SAB,702_1_S_73,Bolhão,1,,702_1_1_shp
702,0,SAB,702_0_S_74,Travagem,1,,702_0_1_shp
702,1,SAB,702_1_S_75,Bolhão,1,,702_1_1_shp
702,0,SAB,702_0_S_76,Travagem,1,,702_0_1_shp
702,1,SAB,702_1_S_77,Bolhão,1,,702_1_1_shp
702,0,SAB,702_0_S_78,Travagem,1,,702_0_1_shp
702,1,SAB,702_1_S_79,Bolhão,1,,702_1_1_shp
702,0,SAB,702_0_S_80,Travagem,1,,702_0_1_shp
702,1,SAB,702_1_S_81,Bolhão,1,,702_1_1_shp
702,0,SAB,702_0_S_82,Travagem,1,,702_0_1_shp
703,1,SAB,703_1_S_1,Cordoaria,1,,703_1_1_shp
703,0,SAB,703_0_S_2,Sonhos,1,,703_0_1_shp
703,1,SAB,703_1_S_3,Cordoaria,1,,703_1_1_shp
703,0,SAB,703_0_S_4,Sonhos,1,,703_0_1_shp
703,1,SAB,703_1_S_5,Cordoaria,1,,703_1_1_shp
703,0,SAB,703_0_S_6,Sonhos,1,,703_0_1_shp
703,1,SAB,703_1_S_7,Cordoaria,1,,703_1_1_shp
703,0,SAB,703_0_S_8,Sonhos,1,,703_0_1_shp
703,1,SAB,703_1_S_9,Cordoaria,1,,703_1_1_shp
703,0,SAB,703_0_S_10,Sonhos,1,,703_0_1_shp
703,1,SAB,703_1_S_11,Cordoaria,1,,703_1_1_shp
703,0,SAB,703_0_S_12,Sonhos,1,,703_0_1_shp
703,1,SAB,703_1_S_13,Cordoaria,1,,703_1_1_shp
703,0,SAB,703_0_S_14,Sonhos,1,,703_0_1_shp
703,1,SAB,703_1_S_15,Cordoaria,1,,703_1_1_shp
703,1,SAB,703_1_S_16,Cordoaria,1,,703_1_1_shp
703,0,SAB,703_0_S_17,Sonhos,1,,703_0_1_shp
703,1,SAB,703_1_S_18,Cordoaria,1,,703_1_1_shp
703,0,SAB,703_0_S_19,Sonhos,1,,703_0_1_shp
703,1,SAB,703_1_S_20,Cordoaria,1,,703_1_1_shp
703,0,SAB,703_0_S_21,Sonhos,1,,703_0_1_shp
703,1,SAB,703_1_S_22,Cordoaria,1,,703_1_1_shp
703,0,SAB,703_0_S_23,Sonhos,1,,703_0_1_shp
703,1,SAB,703_1_S_24,Cordoaria,1,,703_1_1_shp
703,0,SAB,703_0_S_25,Sonhos,1,,703_0_1_shp
703,1,SAB,703_1_S_26,Cordoaria,1,,703_1_1_shp
703,0,SAB,703_0_S_27,Sonhos,1,,703_0_1_shp
703,1,SAB,703_1_S_28,Cordoaria,1,,703_1_1_shp
703,0,SAB,703_0_S_29,Sonhos,1,,703_0_1_shp
703,1,SAB,703_1_S_30,Cordoaria,1,,703_1_1_shp
704,0,SAB,704_0_S_1,Codiceira,1,,704_0_1_shp
704,1,SAB,704_1_S_2,Casa Da Música (Metro),1,,704_1_1_shp
704,0,SAB,704_0_S_3,Codiceira,1,,704_0_1_shp
704,1,SAB,704_1_S_4,Casa Da Música (Metro),1,,704_1_1_shp
704,0,SAB,704_0_S_5,Codiceira,1,,704_0_1_shp
704,1,SAB,704_1_S_6,Casa Da Música (Metro),1,,704_1_1_shp
704,0,SAB,704_0_S_7,Codiceira,1,,704_0_1_shp
704,1,SAB,704_1_S_8,Casa Da Música (Metro),1,,704_1_1_shp
704,0,SAB,704_0_S_9,Codiceira,1,,704_0_1_shp
704,1,SAB,704_1_S_10,Casa Da Música (Metro),1,,704_1_1_shp
704,1,SAB,704_1_S_11,Casa Da Música (Metro),1,,704_1_1_shp
704,0,SAB,704_0_S_12,Codiceira,1,,704_0_1_shp
704,1,SAB,704_1_S_13,Casa Da Música (Metro),1,,704_1_1_shp
704,0,SAB,704_0_S_14,Codiceira,1,,704_0_1_shp
704,1,SAB,704_1_S_15,Casa Da Música (Metro),1,,704_1_1_shp
704,0,SAB,704_0_S_16,Codiceira,1,,704_0_1_shp
704,1,SAB,704_1_S_17,Casa Da Música (Metro),1,,704_1_1_shp
704,0,SAB,704_0_S_18,Codiceira,1,,704_0_1_shp
704,1,SAB,704_1_S_19,Casa Da Música (Metro),1,,704_1_1_shp
704,0,SAB,704_0_S_20,Codiceira,1,,704_0_1_shp
704,1,SAB,704_1_S_21,Casa Da Música (Metro),1,,704_1_1_shp
704,0,SAB,704_0_S_22,Codiceira,1,,704_0_1_shp
704,1,SAB,704_1_S_23,Casa Da Música (Metro),1,,704_1_1_shp
704,0,SAB,704_0_S_24,Codiceira,1,,704_0_1_shp
704,1,SAB,704_1_S_25,Casa Da Música (Metro),1,,704_1_1_shp
704,0,SAB,704_0_S_26,Codiceira,1,,704_0_1_shp
704,1,SAB,704_1_S_27,Casa Da Música (Metro),1,,704_1_1_shp
704,0,SAB,704_0_S_28,Codiceira,1,,704_0_1_shp
704,1,SAB,704_1_S_29,Casa Da Música (Metro),1,,704_1_1_shp
704,0,SAB,704_0_S_30,Codiceira,1,,704_0_1_shp
704,1,SAB,704_1_S_31,Casa Da Música (Metro),1,,704_1_1_shp
704,0,SAB,704_0_S_32,Codiceira,1,,704_0_1_shp
704,1,SAB,704_1_S_33,Casa Da Música (Metro),1,,704_1_1_shp
704,0,SAB,704_0_S_34,Codiceira,1,,704_0_1_shp
704,1,SAB,704_1_S_35,Casa Da Música (Metro),1,,704_1_1_shp
704,0,SAB,704_0_S_36,Codiceira,1,,704_0_1_shp
704,1,SAB,704_1_S_37,Casa Da Música (Metro),1,,704_1_1_shp
704,0,SAB,704_0_S_38,Codiceira,1,,704_0_1_shp
704,1,SAB,704_1_S_39,Casa Da Música (Metro),1,,704_1_1_shp
704,0,SAB,704_0_S_40,Codiceira,1,,704_0_1_shp
704,1,SAB,704_1_S_41,Casa Da Música (Metro),1,,704_1_1_shp
704,0,SAB,704_0_S_42,Codiceira,1,,704_0_1_shp
704,1,SAB,704_1_S_43,Casa Da Música (Metro),1,,704_1_1_shp
704,0,SAB,704_0_S_44,Codiceira,1,,704_0_1_shp
704,1,SAB,704_1_S_45,Casa Da Música (Metro),1,,704_1_1_shp
704,0,SAB,704_0_S_46,Codiceira,1,,704_0_1_shp
704,1,SAB,704_1_S_47,Casa Da Música (Metro),1,,704_1_1_shp
704,0,SAB,704_0_S_48,Codiceira,1,,704_0_1_shp
704,1,SAB,704_1_S_49,Casa Da Música (Metro),1,,704_1_1_shp
704,0,SAB,704_0_S_50,Codiceira,1,,704_0_1_shp
704,1,SAB,704_1_S_51,Hosp. S. João,1,,704_1_1_shp
704,1,SAB,704_1_S_52,Casa Da Música (Metro),1,,704_1_1_shp
704,0,SAB,704_0_S_53,Codiceira,1,,704_0_1_shp
704,1,SAB,704_1_S_54,Casa Da Música (Metro),1,,704_1_1_shp
704,0,SAB,704_0_S_55,Codiceira,1,,704_0_1_shp
704,1,SAB,704_1_S_56,Casa Da Música (Metro),1,,704_1_1_shp
704,0,SAB,704_0_S_57,Codiceira,1,,704_0_1_shp
704,1,SAB,704_1_S_58,Casa Da Música (Metro),1,,704_1_1_shp
704,0,SAB,704_0_S_59,Codiceira,1,,704_0_1_shp
704,1,SAB,704_1_S_60,Casa Da Música (Metro),1,,704_1_1_shp
704,0,SAB,704_0_S_61,Codiceira,1,,704_0_1_shp
704,1,SAB,704_1_S_62,Hosp. S. João,1,,704_1_1_shp
705,0,SAB,705_0_S_1,Valongo (Continente),1,,705_0_1_shp
705,1,SAB,705_1_S_2,Hosp. S. João,1,,705_1_1_shp
705,0,SAB,705_0_S_3,Valongo (Continente),1,,705_0_1_shp
705,1,SAB,705_1_S_4,Hosp. S. João,1,,705_1_1_shp
705,0,SAB,705_0_S_5,Valongo (Continente),1,,705_0_1_shp
705,1,SAB,705_1_S_6,Hosp. S. João,1,,705_1_1_shp
705,0,SAB,705_0_S_7,Valongo (Continente),1,,705_0_1_shp
705,1,SAB,705_1_S_8,Hosp. S. João,1,,705_1_1_shp
705,0,SAB,705_0_S_9,Valongo (Continente),1,,705_0_1_shp
705,1,SAB,705_1_S_10,Hosp. S. João,1,,705_1_1_shp
705,0,SAB,705_0_S_11,Valongo (Continente),1,,705_0_1_shp
705,1,SAB,705_1_S_12,Hosp. S. João,1,,705_1_1_shp
705,0,SAB,705_0_S_13,Valongo (Continente),1,,705_0_1_shp
705,1,SAB,705_1_S_14,Hosp. S. João,1,,705_1_1_shp
705,0,SAB,705_0_S_15,Valongo (Continente),1,,705_0_1_shp
705,1,SAB,705_1_S_16,Hosp. S. João,1,,705_1_1_shp
705,0,SAB,705_0_S_17,Valongo (Continente),1,,705_0_1_shp
705,1,SAB,705_1_S_18,Hosp. S. João,1,,705_1_1_shp
705,0,SAB,705_0_S_19,Valongo (Continente),1,,705_0_1_shp
705,1,SAB,705_1_S_20,Hosp. S. João,1,,705_1_1_shp
705,0,SAB,705_0_S_21,Valongo (Continente),1,,705_0_1_shp
705,1,SAB,705_1_S_22,Hosp. S. João,1,,705_1_1_shp
705,0,SAB,705_0_S_23,Valongo (Continente),1,,705_0_1_shp
705,1,SAB,705_1_S_24,Hosp. S. João,1,,705_1_1_shp
705,0,SAB,705_0_S_25,Valongo (Continente),1,,705_0_1_shp
705,1,SAB,705_1_S_26,Hosp. S. João,1,,705_1_1_shp
705,0,SAB,705_0_S_27,Valongo (Continente),1,,705_0_1_shp
705,1,SAB,705_1_S_28,Hosp. S. João,1,,705_1_1_shp
705,0,SAB,705_0_S_29,Valongo (Continente),1,,705_0_1_shp
705,1,SAB,705_1_S_30,Hosp. S. João,1,,705_1_1_shp
705,0,SAB,705_0_S_31,Valongo (Continente),1,,705_0_1_shp
705,1,SAB,705_1_S_32,Alto da Serra,1,,705_1_1_shp
706,0,SAB,706_0_S_1,Ermesinde (via Mte. Penedo),1,,706_0_1_shp
706,1,SAB,706_1_S_2,Hosp. S. João (via Mte. Penedo),1,,706_1_1_shp
706,0,SAB,706_0_S_3,Ermesinde (via Mte. Penedo),1,,706_0_1_shp
706,1,SAB,706_1_S_4,Hosp. S. João (via Mte. Penedo),1,,706_1_1_shp
706,0,SAB,706_0_S_5,Ermesinde (via Mte. Penedo),1,,706_0_1_shp
706,1,SAB,706_1_S_6,Hosp. S. João (via Mte. Penedo),1,,706_1_1_shp
706,0,SAB,706_0_S_7,Ermesinde (via Mte. Penedo),1,,706_0_1_shp
706,1,SAB,706_1_S_8,Hosp. S. João (via Mte. Penedo),1,,706_1_1_shp
706,0,SAB,706_0_S_9,Ermesinde (via Mte. Penedo),1,,706_0_1_shp
706,1,SAB,706_1_S_10,Hosp. S. João (via Mte. Penedo),1,,706_1_1_shp
706,0,SAB,706_0_S_11,Ermesinde (via Mte. Penedo),1,,706_0_1_shp
706,1,SAB,706_1_S_12,Hosp. S. João (via Mte. Penedo),1,,706_1_1_shp
706,0,SAB,706_0_S_13,Ermesinde (via Mte. Penedo),1,,706_0_1_shp
706,1,SAB,706_1_S_14,Hosp. S. João (via Mte. Penedo),1,,706_1_1_shp
706,0,SAB,706_0_S_15,Ermesinde (via Mte. Penedo),1,,706_0_1_shp
706,1,SAB,706_1_S_16,Hosp. S. João (via Mte. Penedo),1,,706_1_1_shp
706,0,SAB,706_0_S_17,Ermesinde (via Mte. Penedo),1,,706_0_1_shp
706,1,SAB,706_1_S_18,Hosp. S. João (via Mte. Penedo),1,,706_1_1_shp
706,0,SAB,706_0_S_19,Ermesinde (via Mte. Penedo),1,,706_0_1_shp
706,1,SAB,706_1_S_20,Hosp. S. João (via Mte. Penedo),1,,706_1_1_shp
706,0,SAB,706_0_S_21,Ermesinde (via Mte. Penedo),1,,706_0_1_shp
706,1,SAB,706_1_S_22,Hosp. S. João (via Mte. Penedo),1,,706_1_1_shp
706,0,SAB,706_0_S_23,Ermesinde (via Mte. Penedo),1,,706_0_1_shp
707,1,SAB,707_1_S_1,Hosp. S. João (via Arregadas),1,,707_1_1_shp
707,0,SAB,707_0_S_2,Ermesinde (via Arregadas),1,,707_0_1_shp
707,1,SAB,707_1_S_3,Hosp. S. João (via Arregadas),1,,707_1_1_shp
707,0,SAB,707_0_S_4,Ermesinde (via Arregadas),1,,707_0_1_shp
707,1,SAB,707_1_S_5,Hosp. S. João (via Arregadas),1,,707_1_1_shp
707,0,SAB,707_0_S_6,Ermesinde (via Arregadas),1,,707_0_1_shp
707,1,SAB,707_1_S_7,Hosp. S. João (via Arregadas),1,,707_1_1_shp
707,0,SAB,707_0_S_8,Ermesinde (via Arregadas),1,,707_0_1_shp
707,1,SAB,707_1_S_9,Hosp. S. João (via Arregadas),1,,707_1_1_shp
707,0,SAB,707_0_S_10,Ermesinde (via Arregadas),1,,707_0_1_shp
707,1,SAB,707_1_S_11,Hosp. S. João (via Arregadas),1,,707_1_1_shp
707,0,SAB,707_0_S_12,Ermesinde (via Arregadas),1,,707_0_1_shp
707,1,SAB,707_1_S_13,Hosp. S. João (via Arregadas),1,,707_1_1_shp
707,0,SAB,707_0_S_14,Ermesinde (via Arregadas),1,,707_0_1_shp
707,1,SAB,707_1_S_15,Hosp. S. João (via Arregadas),1,,707_1_1_shp
707,0,SAB,707_0_S_16,Ermesinde (via Arregadas),1,,707_0_1_shp
707,1,SAB,707_1_S_17,Hosp. S. João (via Arregadas),1,,707_1_1_shp
707,0,SAB,707_0_S_18,Ermesinde (via Arregadas),1,,707_0_1_shp
707,1,SAB,707_1_S_19,Hosp. S. João (via Arregadas),1,,707_1_1_shp
707,0,SAB,707_0_S_20,Ermesinde (via Arregadas),1,,707_0_1_shp
707,1,SAB,707_1_S_21,Hosp. S. João (via Arregadas),1,,707_1_1_shp
7M,1,SAB,7M_1_S_1,Aliados,1,,7M_1_1_shp
7M,0,SAB,7M_0_S_2,Valongo,1,,7M_0_1_shp
7M,1,SAB,7M_1_S_3,Aliados,1,,7M_1_1_shp
7M,0,SAB,7M_0_S_4,Valongo,1,,7M_0_1_shp
7M,1,SAB,7M_1_S_5,Aliados,1,,7M_1_1_shp
7M,0,SAB,7M_0_S_6,Valongo,1,,7M_0_1_shp
7M,1,SAB,7M_1_S_7,Aliados,1,,7M_1_1_shp
7M,0,SAB,7M_0_S_8,Valongo,1,,7M_0_1_shp
7M,1,SAB,7M_1_S_9,Aliados,1,,7M_1_1_shp
7M,0,SAB,7M_0_S_10,Valongo,1,,7M_0_1_shp
800,0,SAB,800_0_S_1,Gondomar,1,,800_0_1_shp
800,1,SAB,800_1_S_2,Mercado Do Bolhão,1,,800_1_1_shp
800,0,SAB,800_0_S_3,Gondomar,1,,800_0_1_shp
800,1,SAB,800_1_S_4,Mercado Do Bolhão,1,,800_1_1_shp
800,0,SAB,800_0_S_5,Gondomar,1,,800_0_1_shp
800,1,SAB,800_1_S_6,Mercado Do Bolhão,1,,800_1_1_shp
800,0,SAB,800_0_S_7,Gondomar,1,,800_0_1_shp
800,1,SAB,800_1_S_8,Mercado Do Bolhão,1,,800_1_1_shp
800,0,SAB,800_0_S_9,Gondomar,1,,800_0_1_shp
800,1,SAB,800_1_S_10,Mercado Do Bolhão,1,,800_1_1_shp
800,0,SAB,800_0_S_11,Gondomar,1,,800_0_1_shp
800,1,SAB,800_1_S_12,Mercado Do Bolhão,1,,800_1_1_shp
800,0,SAB,800_0_S_13,Gondomar,1,,800_0_1_shp
800,1,SAB,800_1_S_14,Mercado Do Bolhão,1,,800_1_1_shp
800,0,SAB,800_0_S_15,Gondomar,1,,800_0_1_shp
800,1,SAB,800_1_S_16,Mercado Do Bolhão,1,,800_1_1_shp
800,0,SAB,800_0_S_17,Gondomar,1,,800_0_1_shp
800,1,SAB,800_1_S_18,Mercado Do Bolhão,1,,800_1_1_shp
800,0,SAB,800_0_S_19,Gondomar,1,,800_0_1_shp
800,1,SAB,800_1_S_20,Mercado Do Bolhão,1,,800_1_1_shp
800,0,SAB,800_0_S_21,Gondomar,1,,800_0_1_shp
800,1,SAB,800_1_S_22,Mercado Do Bolhão,1,,800_1_1_shp
800,0,SAB,800_0_S_23,Gondomar,1,,800_0_1_shp
800,1,SAB,800_1_S_24,Mercado Do Bolhão,1,,800_1_1_shp
800,0,SAB,800_0_S_25,Gondomar,1,,800_0_1_shp
800,1,SAB,800_1_S_26,Mercado Do Bolhão,1,,800_1_1_shp
800,0,SAB,800_0_S_27,Gondomar,1,,800_0_1_shp
800,1,SAB,800_1_S_28,Mercado Do Bolhão,1,,800_1_1_shp
800,0,SAB,800_0_S_29,Gondomar,1,,800_0_1_shp
800,1,SAB,800_1_S_30,Mercado Do Bolhão,1,,800_1_1_shp
800,0,SAB,800_0_S_31,Gondomar,1,,800_0_1_shp
800,1,SAB,800_1_S_32,Mercado Do Bolhão,1,,800_1_1_shp
800,0,SAB,800_0_S_33,Gondomar,1,,800_0_1_shp
800,1,SAB,800_1_S_34,Mercado Do Bolhão,1,,800_1_1_shp
800,0,SAB,800_0_S_35,Gondomar,1,,800_0_1_shp
800,1,SAB,800_1_S_36,Mercado Do Bolhão,1,,800_1_1_shp
800,0,SAB,800_0_S_37,Gondomar,1,,800_0_1_shp
800,1,SAB,800_1_S_38,Mercado Do Bolhão,1,,800_1_1_shp
800,0,SAB,800_0_S_39,Gondomar,1,,800_0_1_shp
800,1,SAB,800_1_S_40,Mercado Do Bolhão,1,,800_1_1_shp
800,0,SAB,800_0_S_41,Gondomar,1,,800_0_1_shp
800,1,SAB,800_1_S_42,Mercado Do Bolhão,1,,800_1_1_shp
800,0,SAB,800_0_S_43,Gondomar,1,,800_0_1_shp
800,1,SAB,800_1_S_44,Mercado Do Bolhão,1,,800_1_1_shp
800,0,SAB,800_0_S_45,Gondomar,1,,800_0_1_shp
800,1,SAB,800_1_S_46,Mercado Do Bolhão,1,,800_1_1_shp
800,0,SAB,800_0_S_47,Gondomar,1,,800_0_1_shp
800,1,SAB,800_1_S_48,Mercado Do Bolhão,1,,800_1_1_shp
800,0,SAB,800_0_S_49,Gondomar,1,,800_0_1_shp
800,1,SAB,800_1_S_50,Mercado Do Bolhão,1,,800_1_1_shp
800,0,SAB,800_0_S_51,Gondomar,1,,800_0_1_shp
800,1,SAB,800_1_S_52,Mercado Do Bolhão,1,,800_1_1_shp
800,0,SAB,800_0_S_53,Gondomar,1,,800_0_1_shp
800,1,SAB,800_1_S_54,Mercado Do Bolhão,1,,800_1_1_shp
800,0,SAB,800_0_S_55,Gondomar,1,,800_0_1_shp
800,1,SAB,800_1_S_56,Mercado Do Bolhão,1,,800_1_1_shp
800,0,SAB,800_0_S_57,Gondomar,1,,800_0_1_shp
800,1,SAB,800_1_S_58,Mercado Do Bolhão,1,,800_1_1_shp
800,0,SAB,800_0_S_59,Gondomar,1,,800_0_1_shp
800,1,SAB,800_1_S_60,Mercado Do Bolhão,1,,800_1_1_shp
800,0,SAB,800_0_S_61,Gondomar,1,,800_0_1_shp
800,1,SAB,800_1_S_62,Mercado Do Bolhão,1,,800_1_1_shp
800,0,SAB,800_0_S_63,Gondomar,1,,800_0_1_shp
800,1,SAB,800_1_S_64,Mercado Do Bolhão,1,,800_1_1_shp
800,0,SAB,800_0_S_65,Gondomar,1,,800_0_1_shp
800,1,SAB,800_1_S_66,Mercado Do Bolhão,1,,800_1_1_shp
800,0,SAB,800_0_S_67,Gondomar,1,,800_0_1_shp
800,0,SAB,800_0_S_68,Gondomar,1,,800_0_1_shp
800,1,SAB,800_1_S_69,Mercado Do Bolhão,1,,800_1_1_shp
800,0,SAB,800_0_S_70,Gondomar,1,,800_0_1_shp
800,1,SAB,800_1_S_71,Mercado Do Bolhão,1,,800_1_1_shp
800,0,SAB,800_0_S_72,Gondomar,1,,800_0_1_shp
800,1,SAB,800_1_S_73,Mercado Do Bolhão,1,,800_1_1_shp
800,0,SAB,800_0_S_74,Gondomar,1,,800_0_1_shp
800,1,SAB,800_1_S_75,Mercado Do Bolhão,1,,800_1_1_shp
800,0,SAB,800_0_S_76,Gondomar,1,,800_0_1_shp
800,1,SAB,800_1_S_77,Mercado Do Bolhão,1,,800_1_1_shp
800,0,SAB,800_0_S_78,Gondomar,1,,800_0_1_shp
800,1,SAB,800_1_S_79,Mercado Do Bolhão,1,,800_1_1_shp
800,0,SAB,800_0_S_80,Gondomar,1,,800_0_1_shp
800,1,SAB,800_1_S_81,Mercado Do Bolhão,1,,800_1_1_shp
800,0,SAB,800_0_S_82,Gondomar,1,,800_0_1_shp
800,1,SAB,800_1_S_83,Mercado Do Bolhão,1,,800_1_1_shp
800,0,SAB,800_0_S_84,Gondomar,1,,800_0_1_shp
800,1,SAB,800_1_S_85,Mercado Do Bolhão,1,,800_1_1_shp
801,0,SAB,801_0_S_1,S.Pedro C. /Passal,1,,801_0_1_shp
801,1,SAB,801_1_S_2,Cordoaria,1,,801_1_1_shp
801,0,SAB,801_0_S_3,S.Pedro C. /Passal,1,,801_0_1_shp
801,1,SAB,801_1_S_4,Cordoaria,1,,801_1_1_shp
801,0,SAB,801_0_S_5,S.Pedro C. /Passal,1,,801_0_1_shp
801,1,SAB,801_1_S_6,Cordoaria,1,,801_1_1_shp
801,0,SAB,801_0_S_7,S.Pedro C. /Passal,1,,801_0_1_shp
801,1,SAB,801_1_S_8,Cordoaria,1,,801_1_1_shp
801,0,SAB,801_0_S_9,S.Pedro C. /Passal,1,,801_0_1_shp
801,1,SAB,801_1_S_10,Cordoaria,1,,801_1_1_shp
801,0,SAB,801_0_S_11,S.Pedro C. /Passal,1,,801_0_1_shp
801,1,SAB,801_1_S_12,Cordoaria,1,,801_1_1_shp
801,0,SAB,801_0_S_13,S.Pedro C. /Passal,1,,801_0_1_shp
801,1,SAB,801_1_S_14,Cordoaria,1,,801_1_1_shp
801,0,SAB,801_0_S_15,S.Pedro C. /Passal,1,,801_0_1_shp
801,1,SAB,801_1_S_16,Cordoaria,1,,801_1_1_shp
801,0,SAB,801_0_S_17,S.Pedro C. /Passal,1,,801_0_1_shp
801,1,SAB,801_1_S_18,Cordoaria,1,,801_1_1_shp
801,0,SAB,801_0_S_19,S.Pedro C. /Passal,1,,801_0_1_shp
801,1,SAB,801_1_S_20,Cordoaria,1,,801_1_1_shp
801,0,SAB,801_0_S_21,S.Pedro C. /Passal,1,,801_0_1_shp
801,1,SAB,801_1_S_22,Cordoaria,1,,801_1_1_shp
801,0,SAB,801_0_S_23,S.Pedro C. /Passal,1,,801_0_1_shp
801,0,SAB,801_0_S_24,S.Pedro C. /Passal,1,,801_0_1_shp
801,1,SAB,801_1_S_25,Cordoaria,1,,801_1_1_shp
801,0,SAB,801_0_S_26,S.Pedro C. /Passal,1,,801_0_1_shp
801,1,SAB,801_1_S_27,Cordoaria,1,,801_1_1_shp
801,0,SAB,801_0_S_28,S.Pedro C. /Passal,1,,801_0_1_shp
801,1,SAB,801_1_S_29,Cordoaria,1,,801_1_1_shp
801,0,SAB,801_0_S_30,S.Pedro C. /Passal,1,,801_0_1_shp
801,1,SAB,801_1_S_31,Cordoaria,1,,801_1_1_shp
801,0,SAB,801_0_S_32,S.Pedro C. /Passal,1,,801_0_1_shp
801,1,SAB,801_1_S_33,Cordoaria,1,,801_1_1_shp
801,0,SAB,801_0_S_34,S.Pedro C. /Passal,1,,801_0_1_shp
801,1,SAB,801_1_S_35,Cordoaria,1,,801_1_1_shp
801,0,SAB,801_0_S_36,S.Pedro C. /Passal,1,,801_0_1_shp
801,1,SAB,801_1_S_37,Cordoaria,1,,801_1_1_shp
801,0,SAB,801_0_S_38,S.Pedro C. /Passal,1,,801_0_1_shp
801,1,SAB,801_1_S_39,Cordoaria,1,,801_1_1_shp
801,0,SAB,801_0_S_40,S.Pedro C. /Passal,1,,801_0_1_shp
801,1,SAB,801_1_S_41,Cordoaria,1,,801_1_1_shp
801,0,SAB,801_0_S_42,S.Pedro C. /Passal,1,,801_0_1_shp
801,0,SAB,801_0_S_43,S.Pedro C. /Passal,1,,801_0_1_shp
801,1,SAB,801_1_S_44,Cordoaria,1,,801_1_1_shp
801,0,SAB,801_0_S_45,S.Pedro C. /Passal,1,,801_0_1_shp
801,1,SAB,801_1_S_46,Cordoaria,1,,801_1_1_shp
801,0,SAB,801_0_S_47,S.Pedro C. /Passal,1,,801_0_1_shp
