stop_id,stop_name,stop_lat,stop_lon,zone_id
prg:pov:64,"Picoitas",41.43020454383446,-8.771993158803388,anda:PVZ3
prg:pov:65,"Cubo",41.415528525883374,-8.64249921688888,anda:PVZ6
prg:pov:66,"Mapadi",41.388248867669745,-8.76248566540073,anda:PV_VC
prg:pov:67,"Cemitério",41.382926599284175,-8.752818936460793,anda:PV_VC
prg:pov:68,"Centro Coordenador de Transportes",41.389124307541586,-8.76077482587596,anda:PV_VC
prg:pov:69,"Lousadelo",41.403335003269454,-8.6286053486646,anda:PVZ6
prg:pov:7,"Rua da Encosta",41.41379576947756,-8.723988383029576,anda:PVZ3
prg:pov:70,"Cemitério",41.419821011894456,-8.673246691263927,anda:PVZ5
prg:pov:71,"Magosa - 1",41.440735944923816,-8.702518923626133,anda:PVZ5
prg:pov:72,"Rua da Madrugada",41.45230356391575,-8.741941758483271,anda:PVZ4
prg:pov:73,"Escola Cego do Maio",41.3772998136459,-8.743677275088421,anda:PV_VC
prg:pov:74,"Escola Cego do  Maio",41.377466559049594,-8.743678834544934,anda:PV_VC
prg:pov:75,"Barreiros",41.38807172691638,-8.755173136937014,anda:PV_VC
prg:pov:76,"Barreiros",41.38781680004953,-8.755510732711528,anda:PV_VC
prg:pov:77,"Carvalhido",41.381998133053564,-8.77004647557239,anda:PV_VC
prg:pov:78,"Penela",41.39632524979848,-8.730006040078287,anda:PVZ2
prg:pov:79,"E.B. 2.3 Beiriz",41.39837304689157,-8.725872655641206,anda:PVZ2
prg:pov:8,"Rua do Padre Alexandre Faria Barros",41.402100424362104,-8.74574092972548,anda:PVZ2
prg:pov:80,"Giesteira",41.387668110348585,-8.742853785057696,anda:PV_VC
prg:pov:81,"Santo António - Aqueduto",41.40658757634895,-8.723919364409333,anda:PVZ3
prg:pov:82,"Cardosas",41.397803601777724,-8.748012365831535,anda:PVZ2
prg:pov:83,"Boavista",41.415477839421094,-8.726742930221791,anda:PVZ3
prg:pov:84,"Zona Industrial - 3",41.3983786119177,-8.736529054813289,anda:PVZ2
prg:pov:85,"Zona Industrial - 3",41.39837788129351,-8.736668356871029,anda:PVZ2
prg:pov:86,"Cova do Coelho",41.39148300540105,-8.766471851465681,anda:PVZ2
prg:pov:88,"Mercado",41.38118409100871,-8.760209275377376,anda:PV_VC
prg:pov:89,"Regufe",41.376647223138356,-8.750306995387216,anda:PV_VC
prg:pov:9,"E.B. 2.3 Beiriz",41.39842812107135,-8.725826042131576,anda:PVZ2
prg:pov:90,"Metro Póvoa de Varzim",41.37833119427143,-8.75769074285306,anda:PV_VC
prg:pov:91,"Penalves - 2",41.37695975403187,-8.753588070632274,anda:PV_VC
prg:pov:92,"Portela",41.386468489189085,-8.75641965481726,anda:PV_VC
prg:pov:93,"Esqueirinhas",41.41790200764087,-8.765992229519975,anda:PVZ3
prg:pov:94,"Crasto",41.433817020357736,-8.75871754228892,anda:PVZ3
prg:pov:95,"Rua de Dona Benta",41.40983826239305,-8.631987284397665,anda:PVZ6
prg:pov:96,"Matriz",41.380651309009416,-8.75706536155213,anda:PV_VC
prg:pov:97,"Quinta",41.409132558020005,-8.627454608840058,anda:PVZ6
prg:pov:98,"Escola da Quinta",41.4065866828476,-8.625797953611427,anda:PVZ6
prg:pov:99,"Complexo Desportivo",41.40005195020787,-8.622828290250064,anda:PVZ6
prg:prd:1,"Baltar (Gralheira)",41.19763410001853,-8.380985493137446,anda:PRD2
prg:prd:10,"Vilela (Largo Valcisão)",41.25255354667359,-8.37725219261913,anda:PRD4
prg:prd:100,"Lordelo (Escola Parteira)",41.231767536544176,-8.432904037151072,anda:PRD7
prg:prd:101,"Gandra (S. Bento)",41.20389067593779,-8.451319127876715,anda:PRD6
prg:prd:102,"Sobreira (Serra de Casconha)",41.13874253283882,-8.39438487779116,anda:PRD5
prg:prd:103,"Sobreira (Serra de Casconha)",41.1386912474115,-8.39428796004979,anda:PRD5
prg:prd:104,"Sobreira (Valdorido)",41.13839484680202,-8.397417359593955,anda:PRD5
prg:prd:105,"Beire (Silveiras)",41.245556927199765,-8.328874540923636,anda:PRD4
prg:prd:106,"Vilela (Pinta)",41.25086523504144,-8.378307919902012,anda:PRD4
prg:prd:107,"Rebordosa (Junta)",41.22047328363424,-8.410268891119362,anda:PRD7
prg:prd:108,"Vila Cova (Igreja)",41.20646843241004,-8.369320077054152,anda:PRD1
prg:prd:109,"Sobreira (Imaculada Conceição)",41.13927018002602,-8.392477087204039,anda:PRD5
prg:prd:11,"Vilela (Junta)",41.2459433792068,-8.38365563053807,anda:PRD3
prg:prd:110,"Mouriz (R. Cruz)",41.1989073676242,-8.356255383750533,anda:PRD1
prg:prd:111,"Vandoma (Ranha)",41.20353038024239,-8.398565693539586,anda:PRD3
prg:prd:112,"Sobreira (Cemitério Sta Comba)",41.116693301112434,-8.404371805550369,anda:PRD8
prg:prd:113,"Sobreira (Rio Sousa)",41.14218812359634,-8.391485655759825,anda:PRD5
prg:prd:114,"Sobreira (Central da Devesa)",41.14480007687495,-8.387540262344677,anda:PRD5
prg:prd:115,"Lordelo (R. Flores)",41.23068345692352,-8.43557712005087,anda:PRD7
prg:prd:116,"Lordelo (Parteira)",41.23363915313429,-8.430545986819215,anda:PRD7
prg:prd:117,"Rebordosa (Lage)",41.224551854411665,-8.405287848347552,anda:PRD7
prg:prd:118,"Sobreira (Outeiro)",41.14079116791126,-8.387811942794604,anda:PRD5
prg:prd:119,"Sobreira (Ponte)",41.13879677671671,-8.384535352486134,anda:PRD5
prg:prd:12,"Vilela (Junta)",41.245982288897146,-8.383484821089686,anda:PRD3
prg:prd:120,"Sobreira (Leirinha)",41.13752524107491,-8.380763353644504,anda:PRD5
prg:prd:121,"Lordelo (Pintém)",41.2457925433535,-8.408161277833614,anda:PRD7
prg:prd:122,"Rebordosa (S. Tiago)",41.20740069316209,-8.419066001118045,anda:PRD6
prg:prd:123,"Duas Igrejas (Alto da Vila)",41.22249002560614,-8.384383490906567,anda:PRD3
prg:prd:124,"Cete (Estação)",41.17251257223841,-8.353745265659722,anda:PRD2
prg:prd:125,"Sobrosa (Covilhô)",41.25566366323812,-8.348239796240133,anda:PRD4
prg:prd:126,"Vilela (Fontielas)",41.2465532137705,-8.38850197332951,anda:PRD3
prg:prd:127,"Sobrosa (Fontes)",41.241690985738245,-8.362825618332742,anda:PRD4
prg:prd:128,"Mouriz (Perrace)",41.19989358914705,-8.345602272212684,anda:PRD1
prg:prd:129,"Sobreira (rotunda)",41.14929163126664,-8.394545042975924,anda:PRD5
prg:prd:13,"Vilela (Fábrica)",41.24418765157207,-8.387389260490087,anda:PRD3
prg:prd:130,"Aguiar de Sousa (Srª do Salto)",41.12947398861281,-8.43185224406574,anda:PRD9
prg:prd:131,"Recarei (Casa do Barco)",41.153687663604934,-8.411789422574273,anda:PRD5
prg:prd:132,"Sobreira (Centro de Saúde)",41.153099427567085,-8.396629973875314,anda:PRD5
prg:prd:133,"Aguiar de Sousa (Alvre)",41.133720305603454,-8.4194350253408,anda:PRD5
prg:prd:134,"Sobrosa (Ousarém)",41.2431281935514,-8.34782814798868,anda:PRD4
prg:prd:135,"Lordelo (Igreja)",41.234312056436714,-8.410257438020235,anda:PRD7
prg:prd:136,"Sobrosa (Matos)",41.2467698835087,-8.359433507777759,anda:PRD4
prg:prd:137,"Sobrosa (Corredoura)",41.24825203436406,-8.36439109115543,anda:PRD4
prg:prd:138,"Aguiar de Sousa (Capela)",41.12837851601226,-8.446558507800075,anda:PRD9
prg:prd:139,"Sobrosa (Campas)",41.25810875432196,-8.351685154520895,anda:PRD4
prg:prd:14,"Vilela (Fontes)",41.245547640267844,-8.363163024256421,anda:PRD4
prg:prd:140,"Lordelo (Vila)",41.24144932986759,-8.42149130533068,anda:PRD7
prg:prd:141,"Sobreira (Castromil)",41.15799171719234,-8.39356822066533,anda:PRD5
prg:prd:142,"Aguiar de Sousa (Srª do Salto)",41.129336459262376,-8.431829826916504,anda:PRD9
prg:prd:143,"Gandra (Igreja)",41.20129259739828,-8.440638539927987,anda:PRD6
prg:prd:144,"Duas Igrejas (13 de Maio)",41.21833360087269,-8.385203431474599,anda:PRD3
prg:prd:145,"Baltar (Junta)",41.193062628441794,-8.387125496346709,anda:PRD2
prg:prd:146,"Cete (Sede da Banda)",41.17562342555419,-8.363664102285775,anda:PRD2
prg:prd:147,"Lordelo (Barracão)",41.227592792115296,-8.44143783068826,anda:PRD7
prg:prd:148,"Vandoma (Stª Eulália)",41.194255011731784,-8.403224730635326,anda:PRD2
prg:prd:149,"Aguiar de Sousa (Brandião)",41.09265086599748,-8.431057888733667,anda:PRD9
prg:prd:15,"Sobrosa (Vinhas)",41.25654552643576,-8.363959529460915,anda:PRD4
prg:prd:150,"Aguiar de Sousa (Capela Sta Isabel)",41.09985269862006,-8.431511099638477,anda:PRD9
prg:prd:151,"Mouriz (R. Central do Freixedo)",41.21382540990735,-8.354538183041884,anda:PRD1
prg:prd:152,"Mouriz (Vira-vento)",41.21474098985588,-8.347434442654754,anda:PRD1
prg:prd:153,"Aguiar de Sousa (Sra. Fátima)",41.101537115304865,-8.433849864044497,anda:PRD9
prg:prd:154,"Lordelo (Ribeira)",41.24290649013892,-8.406427985158263,anda:PRD7
prg:prd:155,"Sobrosa (Abelheira)",41.24075797939788,-8.357706661146356,anda:PRD4
prg:prd:156,"Aguiar de Sousa (Castelo)",41.12338519397388,-8.438720224772666,anda:PRD9
prg:prd:157,"Aguiar de Sousa (R. Colmeias)",41.098723384839815,-8.428636200066446,anda:PRD9
prg:prd:158,"Gandra (CESPU)",41.18422257927141,-8.446846697881542,anda:PRD6
prg:prd:159,"Rebordosa (Portelinha)",41.227638712220056,-8.40740667352922,anda:PRD7
prg:prd:16,"Sobrosa (Barroco)",41.25887683365037,-8.34909849680304,anda:PRD4
prg:prd:160,"Besteiros (Escola)",41.220643112660795,-8.34593297280477,anda:PRD1
prg:prd:161,"Gandra (Trás das Vessadas)",41.186637420892,-8.437427438741873,anda:PRD6
prg:prd:162,"Duas Igrejas (Largo da Igreja)",41.23960466820585,-8.375662662615294,anda:PRD3
prg:prd:163,"Aguiar de Sousa (Av. Sta Isabel)",41.103491769409146,-8.435616919962811,anda:PRD9
prg:prd:164,"Baltar (Bombeiros)",41.19177957810991,-8.38579360833485,anda:PRD2
prg:prd:165,"Recarei (Ponte do Cabouco)",41.155411098217,-8.414715802106633,anda:PRD5
prg:prd:166,"Lordelo (Z. Industrial I)",41.25404995938659,-8.417538909114834,anda:PRD7
prg:prd:167,"Besteiros (Cavadas)",41.21550817984687,-8.351210112099547,anda:PRD1
prg:prd:168,"Lordelo (Ribeira)",41.242904758649686,-8.40632287887686,anda:PRD7
prg:prd:169,"Gandra (Trás das Vessadas)",41.18662488334742,-8.437299248277045,anda:PRD6
prg:prd:17,"Sobrosa (Alcaces)",41.24762567424586,-8.36056173466434,anda:PRD4
prg:prd:170,"Vilela (Alto da Casinha)",41.24124226492471,-8.362964808298488,anda:PRD4
prg:prd:171,"Aguiar de Sousa (Igreja)",41.11367018616965,-8.435079764963186,anda:PRD9
prg:prd:172,"Sobrosa (Abelheira)",41.24090771487006,-8.3577093210294,anda:PRD4
prg:prd:173,"Cristelo (R. Cadeira)",41.221372993583046,-8.362535791061031,anda:PRD1
prg:prd:174,"Aguiar de Sousa (Castelo)",41.123310617415946,-8.438761675282679,anda:PRD9
prg:prd:175,"Sobreira (Cemitério Sta Comba)",41.116780760729796,-8.404657556951639,anda:PRD8
prg:prd:176,"Recarei (Casa do Povo)",41.148327786820246,-8.417105369991576,anda:PRD5
prg:prd:177,"Besteiros (Boavista)",41.22757556092697,-8.346000056427824,anda:PRD4
prg:prd:178,"Lordelo (Portela)",41.23155868388157,-8.429057314264563,anda:PRD7
prg:prd:179,"Gondalães (Balmontes)",41.22683047037596,-8.333757245529535,anda:PRD1
prg:prd:18,"Sobrosa (Alcaces)",41.24756020080215,-8.360431347249921,anda:PRD4
prg:prd:180,"Vila Cova (Corujeira)",41.213345052059985,-8.360442596588774,anda:PRD1
prg:prd:181,"Beire (Valinho)",41.25011513988569,-8.321921610039217,anda:PRD4
prg:prd:182,"Mouriz (Monte)",41.18971981703964,-8.355412443167918,anda:PRD2
prg:prd:183,"Vila Cova (Barro Branco)",41.21622345792331,-8.355132844778984,anda:PRD1
prg:prd:184,"Recarei (Apeadeiro Terronhas)",41.16306565799176,-8.439806880409224,anda:PRD5
prg:prd:185,"Gandra (Barrosas)",41.172146845005415,-8.441820782313087,anda:VLG3
prg:prd:186,"Mouriz (Monte)",41.189824779222214,-8.355427102066784,anda:PRD2
prg:prd:187,"Sobrosa (Facho)",41.25804995644726,-8.353903288906931,anda:PRD4
prg:prd:188,"Mouriz (Barro Branco)",41.21639255429816,-8.354948106613913,anda:PRD1
prg:prd:189,"Sobrosa (Colheiras)",41.24613134685736,-8.354875910383901,anda:PRD4
prg:prd:19,"Sobrosa (Monte de Além)",41.244940741107435,-8.362447487954256,anda:PRD4
prg:prd:190,"Sobrosa (Rio)",41.24970840003317,-8.35926445658694,anda:PRD4
prg:prd:191,"Gandra (Capela das Fontainhas)",41.1895475720675,-8.426585528533545,anda:PRD6
prg:prd:192,"Recarei (Vessada)",41.163511053886424,-8.431217867875771,anda:PRD5
prg:prd:193,"Gandra (Barrosas)",41.17208261419169,-8.441462146891826,anda:VLG3
prg:prd:194,"Rebordosa (S. Marcos)",41.222757850104934,-8.414905649729329,anda:PRD7
prg:prd:195,"Lordelo (Ribeira)",41.23789530089414,-8.405920301783503,anda:PRD7
prg:prd:196,"Lordelo (Ribeira)",41.23792928533149,-8.406056071445157,anda:PRD7
prg:prd:197,"Recarei (Vessada)",41.16360446811251,-8.431168009387145,anda:PRD5
prg:prd:198,"Vila Cova (Escola)",41.211772829733434,-8.36247732765295,anda:PRD1
prg:prd:199,"Gandra (Fonte Bolida)",41.205667235344656,-8.444629296132069,anda:PRD6
prg:prd:2,"Rebordosa (Lage)",41.22444426176586,-8.405284301412607,anda:PRD7
prg:prd:20,"Sobrosa (Vinhas)",41.25672192854113,-8.363999764918292,anda:PRD4
prg:prd:200,"Sobrosa (Sobreiros)",41.25755085770216,-8.358914679131269,anda:PRD4
prg:prd:201,"Gandra (S. Miguel)",41.19653490416889,-8.429545867473742,anda:PRD6
prg:prd:202,"Recarei (Alto do Outeiro)",41.149845487754696,-8.424242583109566,anda:PRD5
prg:prd:203,"Lordelo (Cavadinhas)",41.24046088736427,-8.40633536608931,anda:PRD7
prg:prd:204,"Duas Igrejas (Rabaçal)",41.219603170118795,-8.371940567378775,anda:PRD3
prg:prd:205,"Baltar (Casal d´Egas)",41.180304075839274,-8.389348899197062,anda:PRD2
prg:prd:206,"Lordelo (Cerqueda)",41.24195478678288,-8.40629518296412,anda:PRD7
prg:prd:207,"Lordelo (Pavilhão Rota dos Móveis)",41.22978802485947,-8.40985487480929,anda:PRD7
prg:prd:208,"Lordelo (Capela da Ritinha)",41.24291949198576,-8.401629150309594,anda:PRD7
prg:prd:209,"Paredes (S. José)",41.20822687328485,-8.320222609799833,anda:PRD1
prg:prd:21,"Vilela (Fábrica)",41.244187683547544,-8.38721162655797,anda:PRD3
prg:prd:210,"Sobrosa (Coutadas)",41.24796440656984,-8.36220036298885,anda:PRD4
prg:prd:211,"Besteiros (S. Domingos)",41.217044541537945,-8.360220843862601,anda:PRD1
prg:prd:212,"Gondalães (Talhô)",41.23105246000011,-8.323536467093096,anda:PRD1
prg:prd:213,"Gandra (St. Amaro)",41.20262782491023,-8.435820234888741,anda:PRD6
prg:prd:214,"Bitarães (Igreja)",41.22387365880809,-8.321599597638324,anda:PRD1
prg:prd:215,"Gandra (Gandra de Corrêlo)",41.19037002641935,-8.445017838695954,anda:PRD6
prg:prd:216,"Gandra (Guardão)",41.18178687653639,-8.422690027664185,anda:PRD6
prg:prd:217,"Beire (Av. Padre Américo)",41.24793479806098,-8.321460663848022,anda:PRD4
prg:prd:218,"Sobrosa (Visalto)",41.25349616746353,-8.365073452518923,anda:PRD4
prg:prd:219,"Sobrosa (Igreja)",41.24929116751126,-8.352970049205181,anda:PRD4
prg:prd:22,"Madalena (Agrela)",41.212107915513606,-8.343697474336368,anda:PRD1
prg:prd:220,"Cristelo (Paços)",41.23167177678288,-8.363183553216393,anda:PRD3
prg:prd:221,"Cristelo (Lameiras)",41.2306061595239,-8.363390095424897,anda:PRD3
prg:prd:222,"Recarei (Piscinas)",41.152568363771046,-8.403998976789842,anda:PRD5
prg:prd:223,"Vilela (Cavadas)",41.23491704851927,-8.39546730605017,anda:PRD3
prg:prd:224,"Rebordosa (Alardo)",41.23031210946458,-8.39247159536722,anda:PRD3
prg:prd:225,"Duas Igrejas (Rabaçal)",41.219743618161345,-8.371688977165645,anda:PRD3
prg:prd:226,"Lordelo (Pavilhão Rota dos Móveis)",41.22944395487981,-8.410049266446402,anda:PRD7
prg:prd:227,"Beire (Silveiras)",41.245556930581884,-8.328713605089845,anda:PRD4
prg:prd:228,"Beire (Venda Nova)",41.24023552006253,-8.32796422118069,anda:PRD4
prg:prd:229,"Recarei (Vale Lameiro)",41.1608894779221,-8.440788687598955,anda:PRD5
prg:prd:23,"Vila Cova (Junta)",41.20884312538766,-8.365965283175408,anda:PRD1
prg:prd:230,"Beire (Venda Nova)",41.24044875540032,-8.328061957252112,anda:PRD4
prg:prd:231,"Beire (Escola)",41.247428148267375,-8.32282034268652,anda:PRD4
prg:prd:232,"Cristelo (Bousinde)",41.232210024684036,-8.355684065482993,anda:PRD4
prg:prd:233,"Beire (Escola)",41.24753138115826,-8.322957363331009,anda:PRD4
prg:prd:234,"Cete (Centro Escolar)",41.17302683660511,-8.361538340150183,anda:PRD2
prg:prd:235,"Lordelo (Padrão)",41.230862095229625,-8.406634015600272,anda:PRD7
prg:prd:236,"Cete (Centro Escolar)",41.17286311988346,-8.361501782689459,anda:PRD2
prg:prd:237,"Besteiros (Cancelas)",41.21801001344493,-8.349495856200665,anda:PRD1
prg:prd:238,"Mouriz (R. Cruz)",41.198794583906555,-8.35674521328698,anda:PRD1
prg:prd:239,"Cete (Centro Social)",41.176487735284354,-8.350137481506254,anda:PRD2
prg:prd:24,"Duas Igrejas (Agrela)",41.22927118095528,-8.376057181410419,anda:PRD3
prg:prd:240,"Recarei (Portela 2)",41.151472885919816,-8.405870634882946,anda:PRD5
prg:prd:241,"Parada de Todeia (Encosta)",41.17224241576226,-8.386898753204092,anda:PRD2
prg:prd:242,"Paredes (Urbanização Oural)",41.213310628468726,-8.318556518153866,anda:PRD1
prg:prd:243,"Paredes (Urbanização Oural)",41.213320462619315,-8.31865623184624,anda:PRD1
prg:prd:244,"Paredes (Parque Cidade)",41.20661008278892,-8.326062520193247,anda:PRD1
prg:prd:245,"Beire (S. Luís)",41.23720189422184,-8.317354122190613,anda:PRD4
prg:prd:247,"Vandoma (R. Central I)",41.193733772239135,-8.410115429799761,anda:PRD6
prg:prd:249,"Paredes (Conde Ferreira)",41.20560435154864,-8.322342528673596,anda:PRD1
prg:prd:25,"Recarei (Outeiro Fervença)",41.15234948499235,-8.419767311192537,anda:PRD5
prg:prd:250,"Paredes (Monte da Vila)",41.210091432719736,-8.32792459721853,anda:PRD1
prg:prd:251,"Paredes (Monte da Vila)",41.21012087813326,-8.327657477332117,anda:PRD1
prg:prd:252,"Paredes (Conde Ferreira)",41.20579839002803,-8.32218069932853,anda:PRD1
prg:prd:253,"Parada de Todeia  (Pinheiro Manso)",41.16831662598,-8.371245543623118,anda:PRD2
prg:prd:254,"Sobreira (Imaculada Conceição)",41.13954913753681,-8.392156476143343,anda:PRD5
prg:prd:255,"Mouriz (Perrace)",41.20035997813064,-8.344838758950706,anda:PRD1
prg:prd:256,"Paredes (Centro de Saúde)",41.20391135650254,-8.332277393153825,anda:PRD1
prg:prd:257,"Paredes (Paço)",41.21579517902543,-8.318614930171648,anda:PRD1
prg:prd:258,"Paredes (José Guilherme)",41.20748491988177,-8.333146453392054,anda:PRD1
prg:prd:259,"Parada de Todeia  (Pinheiro Manso)",41.16861267132896,-8.371036416598555,anda:PRD2
prg:prd:26,"Rebordosa (Sta Luzia)",41.226567368434615,-8.399979588604456,anda:PRD3
prg:prd:260,"Sobreira (Alameda)",41.14694764651002,-8.39093243761582,anda:PRD5
prg:prd:261,"Louredo (Bousinde)",41.23274140349206,-8.355524963426488,anda:PRD4
prg:prd:262,"Parada de Todeia (Fontes)",41.16975738001737,-8.36373959279586,anda:PRD2
prg:prd:263,"Sobreira (rotunda)",41.14930524138607,-8.394380346621531,anda:PRD5
prg:prd:264,"Paredes (Oural)",41.21590137392033,-8.318481793676796,anda:PRD1
prg:prd:265,"Sobreira (Devesa)",41.14384033105328,-8.389636678353842,anda:PRD5
prg:prd:266,"Sobreira (Devesa)",41.14398662366414,-8.38956875687944,anda:PRD5
prg:prd:267,"Vandoma (Igreja)",41.191819945113906,-8.406404697289766,anda:PRD6
prg:prd:268,"Beire (Torre da Madureira)",41.242625122479446,-8.3290464036146,anda:PRD4
prg:prd:269,"Sobreira (Outeiro)",41.13979645755165,-8.388012722433661,anda:PRD5
prg:prd:27,"Lordelo (Agrelo)",41.241289937819396,-8.425532344873606,anda:PRD7
prg:prd:270,"Recarei (Casa do Barco)",41.15379912302629,-8.41168386578066,anda:PRD5
prg:prd:271,"Baltar (Igreja)",41.18693408240794,-8.37406969265266,anda:PRD2
prg:prd:272,"Sobreira (Vilar) -2",41.13745492331229,-8.380592651382493,anda:PRD5
prg:prd:273,"Lordelo (Ponte da Amizade)",41.22453416031119,-8.429313539008458,anda:PRD7
prg:prd:274,"Recarei (Capela de Bustelo)",41.14904049124857,-8.447407138811437,anda:PRD5
prg:prd:275,"Sobreira (R. Arco)",41.1527782417749,-8.394614647563596,anda:PRD5
prg:prd:276,"Rebordosa (Zona Industrial)",41.21188533381477,-8.42923477761955,anda:PRD6
prg:prd:277,"Recarei (Ribeira)",41.16085689662839,-8.425858318229903,anda:PRD5
prg:prd:278,"Recarei (Ribeira)",41.161094198309065,-8.425737606275332,anda:PRD5
prg:prd:279,"Recarei (Ponte do Cabouco)",41.15551205345644,-8.414746018313142,anda:PRD5
prg:prd:28,"Parada de Todeia (Paços)",41.166606936660926,-8.38282544049166,anda:PRD2
prg:prd:280,"Aguiar de Sousa (R. Carvalhosa)",41.12943571821157,-8.449820157103586,anda:PRD9
prg:prd:281,"Duas Igrejas (Souto)",41.23286071976746,-8.373056221991263,anda:PRD3
prg:prd:282,"Recarei (Casa do Povo)",41.1483059364121,-8.41694696050714,anda:PRD5
prg:prd:283,"Parada de Todeia (Fontes)",41.169886438322195,-8.363501719968392,anda:PRD2
prg:prd:284,"Sobreira (Quinta)",41.14285010502599,-8.384578348027462,anda:PRD5
prg:prd:285,"Aguiar de Sousa (Reboredo)",41.14065724624541,-8.470786691053783,anda:PRD9
prg:prd:286,"Recarei (Vaja)",41.15024732944277,-8.435163069497357,anda:PRD5
prg:prd:287,"Sobrosa (Cavada)",41.23891072621193,-8.358735876261015,anda:PRD4
prg:prd:288,"Recarei (Piscinas)",41.152451758088226,-8.404381145810467,anda:PRD5
prg:prd:289,"Sobreira (Combatentes)",41.15588017251315,-8.399404618689756,anda:PRD5
prg:prd:29,"Baltar (Centro Escolar)",41.18230098119769,-8.395620578358065,anda:PRD2
prg:prd:290,"Sobreira (Valdeira)",41.119871536899296,-8.407744605608764,anda:PRD8
prg:prd:291,"Sobreira (Combatentes)",41.15575411062758,-8.399521696791671,anda:PRD5
prg:prd:292,"Sobreira (Ponte)",41.13889202360239,-8.384461870143733,anda:PRD5
prg:prd:293,"Vila Cova (Corujeira)",41.21344203991787,-8.360407963531301,anda:PRD1
prg:prd:294,"Sobreira (Alameda)",41.146946146441195,-8.391039402511936,anda:PRD5
prg:prd:295,"Lordelo (Cavadinhas)",41.24003039961502,-8.406636569730743,anda:PRD7
prg:prd:296,"Sobreira (Igreja)",41.14580746882826,-8.39022576471307,anda:PRD5
prg:prd:297,"Rebordosa (Mastro)",41.216459329573475,-8.421644220461873,anda:PRD6
prg:prd:298,"Sobreira (Ernesto Silva)",41.15576420606443,-8.395989799771835,anda:PRD5
prg:prd:299,"Gandra (Moreiró)",41.20619388481743,-8.447153236911763,anda:PRD6
prg:prd:3,"Astromil (Carreiro1)",41.19609648658091,-8.420738432239514,anda:PRD6
prg:prd:30,"Baltar (Ancede)",41.18457332671794,-8.394229178858536,anda:PRD2
prg:prd:300,"Lordelo (Cerqueda)",41.24191208843474,-8.405733013988112,anda:PRD7
prg:prd:301,"Aguiar de Sousa (Sra. Fátima)",41.10122831804334,-8.43365597026549,anda:PRD9
prg:prd:302,"Aguiar de Sousa (Sarnada)",41.10547967194091,-8.43551818691766,anda:PRD9
prg:prd:303,"Astromil (Costa)",41.195647562345705,-8.412421615523938,anda:PRD6
prg:prd:304,"Vandoma (Coval)",41.20314422418104,-8.387497498726377,anda:PRD3
prg:prd:305,"Aguiar de Sousa (Senande)",41.11502784488011,-8.437588936116514,anda:PRD9
prg:prd:306,"Vandoma (Coval)",41.20308939488222,-8.387616628504343,anda:PRD3
prg:prd:307,"Aguiar de Sousa (Faval)",41.12047906541821,-8.439345571250975,anda:PRD9
prg:prd:308,"Lordelo (Capela da Ritinha)",41.24299099471927,-8.40162526766344,anda:PRD7
prg:prd:309,"Cete (S. Sebastião)",41.18022598871689,-8.354157536248296,anda:PRD2
prg:prd:31,"Astromil (Costa)",41.19574967135831,-8.412644256142936,anda:PRD6
prg:prd:310,"Aguiar de Sousa (Fontanário)",41.13127854638263,-8.418068180905488,anda:PRD8
prg:prd:311,"Recarei (Valteve)",41.156422688441815,-8.417959381310398,anda:PRD5
prg:prd:312,"Recarei (Escola de Bustelo)",41.152489073175396,-8.444857882568876,anda:PRD5
prg:prd:313,"Vandoma (Zona Industrial)",41.21039241970096,-8.381598105624473,anda:PRD3
prg:prd:314,"Vandoma (Zona Industrial)",41.210743258552895,-8.381458256754183,anda:PRD3
prg:prd:315,"Beire (Valinho)",41.25097930053059,-8.321687148444864,anda:PRD4
prg:prd:316,"Sobreira (Central da Devesa)",41.144625916513505,-8.38734328447485,anda:PRD5
prg:prd:317,"Recarei (Bengadas)",41.14766442919061,-8.4543962655178,anda:PRD5
prg:prd:318,"Recarei (Outeiro)",41.151873590864085,-8.421180026189113,anda:PRD5
prg:prd:319,"Lordelo (R. Antero F. Leal)",41.23788279059073,-8.419579567079094,anda:PRD7
prg:prd:32,"Rebordosa (R. Indústria)",41.218351307357636,-8.385285880159202,anda:PRD3
prg:prd:320,"Recarei (Terronhas)",41.16673761736754,-8.435146199635582,anda:PRD5
prg:prd:321,"Vilela (Mosteiro)",41.23465979879849,-8.38796269145007,anda:PRD3
prg:prd:322,"Sobrosa (Gentios)",41.25281413122518,-8.355518699640427,anda:PRD4
prg:prd:323,"Sobrosa (Pedregal)",41.25202560495794,-8.346977472607465,anda:PRD4
prg:prd:324,"Vilela (Fontielas)",41.246702246823816,-8.388699044236631,anda:PRD3
prg:prd:325,"Lordelo (Floresta)",41.23496830067961,-8.434791725940295,anda:PRD7
prg:prd:326,"Baltar (Outeiro)",41.18908263153173,-8.389002286025919,anda:PRD2
prg:prd:327,"Recarei (Costa)",41.15428717545706,-8.411944112799956,anda:PRD5
prg:prd:328,"Baltar (Barrelas)",41.188337326431274,-8.393309992524765,anda:PRD2
prg:prd:329,"Aguiar de Sousa (Junta)",41.11184299744837,-8.435151280107675,anda:PRD9
prg:prd:33,"Cete (Centro Social)",41.17643867688594,-8.350033756860574,anda:PRD2
prg:prd:330,"Vilela (Rotunda Banda Musica)",41.24607385944566,-8.385136892801773,anda:PRD3
prg:prd:331,"Sobrosa (Visalto)",41.253051539016546,-8.365385913343781,anda:PRD4
